uuid,Members,Answers,Fully specified name:pt,Fully specified name:en,Short name:pt,Short name:en,Data class,Data type,_version:1,_order:100
7e67010e-648b-419f-bf7f-da328905567a,,,DC_Hemiplegia,DC_Hemiplegia,G81-Hemiplegia,G81-Hemiplegia,Misc,N/A,,
3fe53b53-e738-4aa5-ab81-d8e3e849190e,,,DC_Paraplegia e tetraplegia,DC_Paraplegia e tetraplegia,G82-Paraplegia e tetraplegia,G82-Paraplegia e tetraplegia,Misc,N/A,,
8fe0b28f-141e-41a3-963e-ea9965f37659,,,DC_Outras síndromes paralíticas,DC_Outras síndromes paralíticas,G83-Outras síndromes paralíticas,G83-Outras síndromes paralíticas,Misc,N/A,,
1b654bb5-4045-491f-b4cf-89f31a9c8451,,,DC_Transtornos do sistema nervoso autônomo,DC_Transtornos do sistema nervoso autônomo,G90-Transtornos do sistema nervoso autônomo,G90-Transtornos do sistema nervoso autônomo,Misc,N/A,,
9d4746f2-0d2c-4bc1-857d-1967009ae269,,,DC_Hidrocefalia,DC_Hidrocefalia,G91-Hidrocefalia,G91-Hidrocefalia,Misc,N/A,,
bb4954b6-871e-4ecf-98a9-47040fe8964e,,,DC_Encefalopatia tóxica,DC_Encefalopatia tóxica,G92-Encefalopatia tóxica,G92-Encefalopatia tóxica,Misc,N/A,,
0a8bee87-522b-47dc-a7ac-88ab1e44ab55,,,DC_Outros transtornos do encéfalo,DC_Outros transtornos do encéfalo,G93-Outros transtornos do encéfalo,G93-Outros transtornos do encéfalo,Misc,N/A,,
9c3153c2-ac1c-43b0-9b63-18c79ba4f015,,,DC_Outros transtornos do encéfalo em doenças classificadas em outra parte,DC_Outros transtornos do encéfalo em doenças classificadas em outra parte,G94*-Outros transtornos do encéfalo em doenças classificadas em outra parte,G94*-Outros transtornos do encéfalo em doenças classificadas em outra parte,Misc,N/A,,
9fd5eb39-b97a-404d-8f9e-418c7e87e7fd,,,DC_Outras doenças da medula espinal,DC_Outras doenças da medula espinal,G95-Outras doenças da medula espinal,G95-Outras doenças da medula espinal,Misc,N/A,,
e09fd38f-9c9b-42a4-8ef5-e4098d82dd0b,,,DC_Outros transtornos do sistema nervoso central,DC_Outros transtornos do sistema nervoso central,G96-Outros transtornos do sistema nervoso central,G96-Outros transtornos do sistema nervoso central,Misc,N/A,,
40141beb-3b4b-48cc-b127-f1799a86cb93,,,DC_Transtornos pós-procedimento do sistema nervoso não classificados em outra parte,DC_Transtornos pós-procedimento do sistema nervoso não classificados em outra parte,G97-Transtornos pós-procedimento do sistema nervoso não classificados em outra parte,G97-Transtornos pós-procedimento do sistema nervoso não classificados em outra parte,Misc,N/A,,
476759d9-3102-4b34-ba7d-d6bce5467a28,,,DC_Outras transtornos do sistema nervoso não classificados em outra parte,DC_Outras transtornos do sistema nervoso não classificados em outra parte,G98-Outras transtornos do sistema nervoso não classificados em outra parte,G98-Outras transtornos do sistema nervoso não classificados em outra parte,Misc,N/A,,
bd99988d-6ec5-45b7-bc88-196e108b29a0,,,DC_Outros transtornos do sistema nervoso em doenças classificadas em outra parte,DC_Outros transtornos do sistema nervoso em doenças classificadas em outra parte,G99*-Outros transtornos do sistema nervoso em doenças classificadas em outra parte,G99*-Outros transtornos do sistema nervoso em doenças classificadas em outra parte,Misc,N/A,,
c2ac67ac-9178-43dc-bb8c-06930a8b232b,,,DC_Hordéolo e calázio,DC_Hordéolo e calázio,H00-Hordéolo e calázio,H00-Hordéolo e calázio,Misc,N/A,,
cd9f12c1-a20d-4b48-8cf5-3b61b78991e0,,,DC_Outras inflamações da pálpebra,DC_Outras inflamações da pálpebra,H01-Outras inflamações da pálpebra,H01-Outras inflamações da pálpebra,Misc,N/A,,
b9c1a01f-6879-4da4-8353-c07d669c3f4b,,,DC_Outros transtornos da pálpebra,DC_Outros transtornos da pálpebra,H02-Outros transtornos da pálpebra,H02-Outros transtornos da pálpebra,Misc,N/A,,
4779e485-9109-420a-b363-43bd0e08110f,,,DC_Transtornos da pálpebra em doenças classificadas em outras partes,DC_Transtornos da pálpebra em doenças classificadas em outras partes,H03*-Transtornos da pálpebra em doenças classificadas em outras partes,H03*-Transtornos da pálpebra em doenças classificadas em outras partes,Misc,N/A,,
9e5d7ee3-e542-4933-a5a9-dc621cb197c7,,,DC_Transtornos do aparelho lacrimal,DC_Transtornos do aparelho lacrimal,H04-Transtornos do aparelho lacrimal,H04-Transtornos do aparelho lacrimal,Misc,N/A,,
a59d5153-bf09-4135-a6f5-a6df8777544e,,,DC_Transtornos da órbita,DC_Transtornos da órbita,H05-Transtornos da órbita,H05-Transtornos da órbita,Misc,N/A,,
9e3d054e-9d07-403d-9a60-153b40d5928a,,,DC_Transtornos do aparelho lacrimal e da órbita em doenças classificadas em outra parte,DC_Transtornos do aparelho lacrimal e da órbita em doenças classificadas em outra parte,H06*-Transtornos do aparelho lacrimal e da órbita em doenças classificadas em outra parte,H06*-Transtornos do aparelho lacrimal e da órbita em doenças classificadas em outra parte,Misc,N/A,,
d6ac4202-9fd3-4529-9b8b-2950cae0d302,,,DC_Conjuntivite,DC_Conjuntivite,H10-Conjuntivite,H10-Conjuntivite,Misc,N/A,,
522e96a7-b6b7-421b-b413-e9eb78c0ee00,,,DC_Outros transtornos da conjuntiva,DC_Outros transtornos da conjuntiva,H11-Outros transtornos da conjuntiva,H11-Outros transtornos da conjuntiva,Misc,N/A,,
1165e1e9-d730-4578-89d5-b42d83029b9c,,,DC_Transtornos da conjuntiva em doenças classificadas em outra parte,DC_Transtornos da conjuntiva em doenças classificadas em outra parte,H13*-Transtornos da conjuntiva em doenças classificadas em outra parte,H13*-Transtornos da conjuntiva em doenças classificadas em outra parte,Misc,N/A,,
ce3405e9-b16d-4ae8-a7cb-460f58c2fe0b,,,DC_Transtornos da esclerótica,DC_Transtornos da esclerótica,H15-Transtornos da esclerótica,H15-Transtornos da esclerótica,Misc,N/A,,
ee4b074e-3af1-4fd1-a259-ad56fb4396c7,,,DC_Ceratite,DC_Ceratite,H16-Ceratite,H16-Ceratite,Misc,N/A,,
6331ee1f-de9e-472f-80e4-7e8d75a9c230,,,DC_Cicatrizes e opacidades da córnea,DC_Cicatrizes e opacidades da córnea,H17-Cicatrizes e opacidades da córnea,H17-Cicatrizes e opacidades da córnea,Misc,N/A,,
b22c9628-ef01-4b52-bbbb-df767ccbbf78,,,DC_Outros transtornos da córnea,DC_Outros transtornos da córnea,H18-Outros transtornos da córnea,H18-Outros transtornos da córnea,Misc,N/A,,
0bd55cb9-2f2b-42c2-a12f-ef8771449a97,,,DC_Transtorno da esclerótica e da córnea em doenças classificadas em outra parte,DC_Transtorno da esclerótica e da córnea em doenças classificadas em outra parte,H19*-Transtorno da esclerótica e da córnea em doenças classificadas em outra parte,H19*-Transtorno da esclerótica e da córnea em doenças classificadas em outra parte,Misc,N/A,,
07af1df3-a651-446f-9e14-95310e990641,,,DC_Iridociclite,DC_Iridociclite,H20-Iridociclite,H20-Iridociclite,Misc,N/A,,
32a9439c-c4b9-4567-9b50-d0153f80a36f,,,DC_Outros transtornos da íris e do corpo ciliar,DC_Outros transtornos da íris e do corpo ciliar,H21-Outros transtornos da íris e do corpo ciliar,H21-Outros transtornos da íris e do corpo ciliar,Misc,N/A,,
1e621f41-5199-4ffb-adf6-47afc3a96bab,,,DC_Transtornos da íris e do corpo ciliar em doenças classificadas em outra parte,DC_Transtornos da íris e do corpo ciliar em doenças classificadas em outra parte,H22*-Transtornos da íris e do corpo ciliar em doenças classificadas em outra parte,H22*-Transtornos da íris e do corpo ciliar em doenças classificadas em outra parte,Misc,N/A,,
252117e2-42cd-49c5-9ce5-a670497e67f5,,,DC_Catarata senil,DC_Catarata senil,H25-Catarata senil,H25-Catarata senil,Misc,N/A,,
f42ca898-403e-4dbf-9820-d0b3ffbddfea,,,DC_Outras cataratas,DC_Outras cataratas,H26-Outras cataratas,H26-Outras cataratas,Misc,N/A,,
555f8385-eb49-4574-8515-b9605b7ef98f,,,DC_Outros transtornos do cristalino,DC_Outros transtornos do cristalino,H27-Outros transtornos do cristalino,H27-Outros transtornos do cristalino,Misc,N/A,,
3022c0fa-5266-4bd0-a979-aaa238e28147,,,DC_Catarata e outros transtornos do cristalino em doenças classificadas em outra parte,DC_Catarata e outros transtornos do cristalino em doenças classificadas em outra parte,H28*-Catarata e outros transtornos do cristalino em doenças classificadas em outra parte,H28*-Catarata e outros transtornos do cristalino em doenças classificadas em outra parte,Misc,N/A,,
f1790806-f324-47c7-a6b6-2ea8143d224a,,,DC_Inflamação coriorretiniana,DC_Inflamação coriorretiniana,H30-Inflamação coriorretiniana,H30-Inflamação coriorretiniana,Misc,N/A,,
2316fa57-080a-4d4a-a680-f6d1cf37c580,,,DC_Outros transtornos da coróide,DC_Outros transtornos da coróide,H31-Outros transtornos da coróide,H31-Outros transtornos da coróide,Misc,N/A,,
7c2cb8c8-56c7-4513-9e31-59a8fb57d87f,,,DC_Transtornos coriorretinianos em doenças classificadas em outra parte,DC_Transtornos coriorretinianos em doenças classificadas em outra parte,H32*-Transtornos coriorretinianos em doenças classificadas em outra parte,H32*-Transtornos coriorretinianos em doenças classificadas em outra parte,Misc,N/A,,
8ec54c58-9dca-4d12-a5cd-42f7934d6bbf,,,DC_Descolamentos e defeitos da retina,DC_Descolamentos e defeitos da retina,H33-Descolamentos e defeitos da retina,H33-Descolamentos e defeitos da retina,Misc,N/A,,
c954fd62-57d1-47ad-a825-f5cd94ed56dd,,,DC_Oclusões vasculares da retina,DC_Oclusões vasculares da retina,H34-Oclusões vasculares da retina,H34-Oclusões vasculares da retina,Misc,N/A,,
641d8e95-e429-4d25-a6e9-21757d2a6a69,,,DC_Outros transtornos da retina,DC_Outros transtornos da retina,H35-Outros transtornos da retina,H35-Outros transtornos da retina,Misc,N/A,,
0edc2c75-4f9e-4856-b3f3-0276500bd160,,,DC_Transtornos da retina em doenças classicadas em outra parte,DC_Transtornos da retina em doenças classicadas em outra parte,H36*-Transtornos da retina em doenças classicadas em outra parte,H36*-Transtornos da retina em doenças classicadas em outra parte,Misc,N/A,,
d75169f7-2764-40e9-aa04-fb639542d1ef,,,DC_Glaucoma,DC_Glaucoma,H40-Glaucoma,H40-Glaucoma,Misc,N/A,,
e591dc98-146f-4c2a-8e25-a91df7c5790e,,,DC_Glaucoma em doenças classificadas em outra parte,DC_Glaucoma em doenças classificadas em outra parte,H42*-Glaucoma em doenças classificadas em outra parte,H42*-Glaucoma em doenças classificadas em outra parte,Misc,N/A,,
204ee298-c72a-4891-9d30-8c257edf5a9f,,,DC_Transtornos do humor vítreo,DC_Transtornos do humor vítreo,H43-Transtornos do humor vítreo,H43-Transtornos do humor vítreo,Misc,N/A,,
82681f88-0bf1-4f45-a7d1-d1bf9252ef00,,,DC_Transtornos do globo ocular,DC_Transtornos do globo ocular,H44-Transtornos do globo ocular,H44-Transtornos do globo ocular,Misc,N/A,,
eceaaf2e-f979-4b99-a0d5-80f7383c54c1,,,DC_Transtornos do humor vítreo e do globo ocular em doenças classificadas em outra parte,DC_Transtornos do humor vítreo e do globo ocular em doenças classificadas em outra parte,H45*-Transtornos do humor vítreo e do globo ocular em doenças classificadas em outra parte,H45*-Transtornos do humor vítreo e do globo ocular em doenças classificadas em outra parte,Misc,N/A,,
b9df9965-a429-48a8-9d64-a86b84b35623,,,DC_Neurite óptica,DC_Neurite óptica,H46-Neurite óptica,H46-Neurite óptica,Misc,N/A,,
662a112f-d4b3-46d5-9597-d0b31aa29472,,,DC_Outros transtornos do nervo óptico e das vias ópticas,DC_Outros transtornos do nervo óptico e das vias ópticas,H47-Outros transtornos do nervo óptico e das vias ópticas,H47-Outros transtornos do nervo óptico e das vias ópticas,Misc,N/A,,
fe946a41-3d85-4dd9-9ad2-1133362c4fe5,,,DC_Transtornos do nervo óptico [segundo par] e das vias ópticas em doenças classificadas em outra parte,DC_Transtornos do nervo óptico [segundo par] e das vias ópticas em doenças classificadas em outra parte,H48*-Transtornos do nervo óptico [segundo par] e das vias ópticas em doenças classificadas em outra parte,H48*-Transtornos do nervo óptico [segundo par] e das vias ópticas em doenças classificadas em outra parte,Misc,N/A,,
4f09e10d-d690-4e32-bb0f-ab7949ea619e,,,DC_Estrabismo paralítico,DC_Estrabismo paralítico,H49-Estrabismo paralítico,H49-Estrabismo paralítico,Misc,N/A,,
9a566e91-8e26-4db4-a471-e0a797e0f956,,,DC_Outros estrabismos,DC_Outros estrabismos,H50-Outros estrabismos,H50-Outros estrabismos,Misc,N/A,,
4102227b-23bd-4a63-9084-7613a28ea4aa,,,DC_Outros transtornos do movimento binocular,DC_Outros transtornos do movimento binocular,H51-Outros transtornos do movimento binocular,H51-Outros transtornos do movimento binocular,Misc,N/A,,
c85997b9-c7c5-46d5-af2a-f01e54d7d554,,,DC_Transtornos da refração e da acomodação,DC_Transtornos da refração e da acomodação,H52-Transtornos da refração e da acomodação,H52-Transtornos da refração e da acomodação,Misc,N/A,,
95272d56-6e3d-40a7-86bf-c8f0c301b7ea,,,DC_Distúrbios visuais,DC_Distúrbios visuais,H53-Distúrbios visuais,H53-Distúrbios visuais,Misc,N/A,,
123cfe65-8b8a-48ec-ab00-fdc34104416b,,,DC_Cegueira e visão subnormal,DC_Cegueira e visão subnormal,H54-Cegueira e visão subnormal,H54-Cegueira e visão subnormal,Misc,N/A,,
702ba4dc-b698-438f-ab0b-7f9c1791b2eb,,,DC_Nistagmo e outros movimentos irregulares do olho,DC_Nistagmo e outros movimentos irregulares do olho,H55-Nistagmo e outros movimentos irregulares do olho,H55-Nistagmo e outros movimentos irregulares do olho,Misc,N/A,,
b7b42858-07e8-4962-b85f-f3bcccf29915,,,DC_Outros transtornos do olho e anexos,DC_Outros transtornos do olho e anexos,H57-Outros transtornos do olho e anexos,H57-Outros transtornos do olho e anexos,Misc,N/A,,
aa2d5a3f-8e3a-434f-8681-cd6eb70de98c,,,DC_Outros transtornos do olho e anexos em doenças classificadas em outra parte,DC_Outros transtornos do olho e anexos em doenças classificadas em outra parte,H58*-Outros transtornos do olho e anexos em doenças classificadas em outra parte,H58*-Outros transtornos do olho e anexos em doenças classificadas em outra parte,Misc,N/A,,
c8db0403-1b3e-4674-91c9-6f65bb1e260b,,,DC_Transtornos do olho e anexos pós-procedimento não classificados em outra parte,DC_Transtornos do olho e anexos pós-procedimento não classificados em outra parte,H59-Transtornos do olho e anexos pós-procedimento não classificados em outra parte,H59-Transtornos do olho e anexos pós-procedimento não classificados em outra parte,Misc,N/A,,
19ebb299-1075-4119-bee2-9c6c9122abd4,,,DC_Otite externa,DC_Otite externa,H60-Otite externa,H60-Otite externa,Misc,N/A,,
43610d4b-2e59-499c-9b6d-56a1cf30ce04,,,DC_Outros transtornos do ouvido externo,DC_Outros transtornos do ouvido externo,H61-Outros transtornos do ouvido externo,H61-Outros transtornos do ouvido externo,Misc,N/A,,
634fe057-636f-4a37-ab3a-eb251754d4eb,,,DC_Transtornos do ouvido externo em doenças classificadas em outra parte,DC_Transtornos do ouvido externo em doenças classificadas em outra parte,H62*-Transtornos do ouvido externo em doenças classificadas em outra parte,H62*-Transtornos do ouvido externo em doenças classificadas em outra parte,Misc,N/A,,
d36a2fc6-1289-43b5-87f9-224f1503de04,,,DC_Otite média não-supurativa,DC_Otite média não-supurativa,H65-Otite média não-supurativa,H65-Otite média não-supurativa,Misc,N/A,,
1e1626d7-0e17-406b-be9b-98ab9f3c1fe5,,,DC_Otite média supurativa e as não especificadas,DC_Otite média supurativa e as não especificadas,H66-Otite média supurativa e as não especificadas,H66-Otite média supurativa e as não especificadas,Misc,N/A,,
242837c7-cd24-4859-8ffc-ca50bc78f349,,,DC_Otite média em doenças classificadas em outra parte,DC_Otite média em doenças classificadas em outra parte,H67*-Otite média em doenças classificadas em outra parte,H67*-Otite média em doenças classificadas em outra parte,Misc,N/A,,
37e5af7f-94cd-4d8d-b3df-f7a62f1a0362,,,DC_Salpingite e obstrução da trompa de Eustáquio,DC_Salpingite e obstrução da trompa de Eustáquio,H68-Salpingite e obstrução da trompa de Eustáquio,H68-Salpingite e obstrução da trompa de Eustáquio,Misc,N/A,,
029fc0ed-e562-444a-a0e0-98778b31383a,,,DC_Outros transtornos da trompa de Eustáquio,DC_Outros transtornos da trompa de Eustáquio,H69-Outros transtornos da trompa de Eustáquio,H69-Outros transtornos da trompa de Eustáquio,Misc,N/A,,
442f7b9e-5be0-4f71-b112-7e7beece2808,,,DC_Mastoidite e afecções correlatas,DC_Mastoidite e afecções correlatas,H70-Mastoidite e afecções correlatas,H70-Mastoidite e afecções correlatas,Misc,N/A,,
fc717664-bc6d-48a3-85b4-0edac694b9a3,,,DC_Colesteatoma do ouvido médio,DC_Colesteatoma do ouvido médio,H71-Colesteatoma do ouvido médio,H71-Colesteatoma do ouvido médio,Misc,N/A,,
d471d469-6cfe-4869-b7c2-fc3afd95eb35,,,DC_Perfuração da membrana do tímpano,DC_Perfuração da membrana do tímpano,H72-Perfuração da membrana do tímpano,H72-Perfuração da membrana do tímpano,Misc,N/A,,
4dc7c814-d3af-4a2f-9c22-b08d916c54a6,,,DC_Outros transtornos da membrana do tímpano,DC_Outros transtornos da membrana do tímpano,H73-Outros transtornos da membrana do tímpano,H73-Outros transtornos da membrana do tímpano,Misc,N/A,,
